String / string group: ['circular economy']

titles
year;number of occurrences;corresponding docdb family IDs

abstracts
year;number of occurrences;corresponding docdb family IDs
2012;1;{45424723}



String / string group: ['re use', 'reuse', 're using', 'reusing']

titles
year;number of occurrences;corresponding docdb family IDs
2013;67;{48048257, 47257346, 45445768, 46584073, 46982666, 48817160, 48872968, 48534797, 49029261, 47427856, 46650515, 49564564, 47506710, 47909910, 47915030, 47951513, 48783895, 48947101, 49114397, 48837663, 49211167, 48962850, 47632934, 48437116, 47749805, 48289070, 49380397, 47563320, 45023544, 48129082, 48905401, 47715772, 49757757, 47878846, 47172549, 47998278, 49772357, 47520842, 49116363, 47505613, 48721742, 48605392, 47441748, 47178452, 48043478, 49222486, 48063575, 47605593, 47534940, 48873569, 46851809, 48696166, 47630055, 49463145, 47425773, 48534897, 48313587, 49688179, 49551221, 47614966, 49852287, 47080184, 48904697, 47225979, 47995132, 47713918, 47992447}
2014;81;{49880072, 51688970, 50685458, 49709606, 51209767, 51207209, 50440234, 49913388, 51299886, 51536961, 49680962, 50385494, 51227739, 51387489, 50977892, 46832749, 50184818, 51988082, 52141171, 49896566, 51623035, 48917628, 50977919, 52139136, 51387522, 51850383, 49948827, 50544804, 50545322, 47553209, 51624125, 50973887, 51624131, 51791555, 49997510, 50275530, 51896018, 47425237, 50150111, 51391205, 49876712, 51016427, 49778923, 51625711, 50014448, 50424051, 50388211, 51526899, 50649342, 50434307, 51657989, 50156819, 52142355, 52099862, 51297050, 47598886, 50188597, 49596228, 50183500, 50882906, 50278247, 51655026, 49841523, 49622920, 50277780, 50828184, 51831206, 51689383, 50490793, 49515443, 51623356, 50341842, 51769819, 48914396, 50067941, 50626537, 51164656, 51164658, 49474551, 49911288, 50708477}
2015;55;{54870532, 51176203, 53681803, 54700941, 53250704, 53126417, 50543634, 51492371, 53878163, 53883922, 54367254, 52742417, 53189656, 54766360, 54391962, 54265883, 54143772, 54245532, 53482144, 52593569, 53441573, 53180072, 52995753, 53782442, 54195890, 52828599, 53777464, 52743354, 53778363, 53403453, 53520446, 53523773, 54698046, 54106948, 49917509, 52828485, 54196041, 53266124, 54338508, 53681230, 53877583, 52573905, 53053137, 52279380, 53003605, 52479062, 52812513, 53813986, 51790823, 52342120, 51987183, 50028913, 54239988, 50137845, 54801172}
2016;72;{55068800, 55630593, 55630594, 56977282, 58088450, 57217669, 55911042, 55439367, 55532555, 57713547, 53059344, 54476944, 57135761, 57277842, 57503890, 52023317, 56126998, 54256662, 57352600, 57329689, 56923516, 56091035, 54478113, 56614436, 56916645, 57157159, 56125226, 57248554, 55065644, 57713581, 55552304, 56880305, 56117555, 57166774, 57005114, 55455680, 57048641, 57713601, 55263171, 55455683, 56117063, 54705096, 55351240, 55442634, 55856969, 56401480, 57147342, 55857615, 55537233, 55559249, 56107219, 56747604, 56543318, 56564566, 54066011, 55065691, 57546206, 55070178, 55402211, 55300964, 55803493, 57713762, 56939879, 57220458, 54540912, 57248625, 57231349, 56014710, 57483257, 57324539, 56008444, 57358846}
2017;72;{60001283, 57685380, 58562053, 58687877, 59763718, 59966341, 59561737, 60081541, 60325515, 61230851, 58009741, 58601490, 57989139, 58073110, 60676760, 57583641, 59963035, 58796189, 59684893, 60783773, 59700768, 58767481, 59118974, 61023266, 58100260, 58689954, 59125288, 57608105, 56740266, 59964075, 59357230, 60203567, 58762286, 59147957, 60325814, 58017976, 57685817, 57776442, 58422587, 58909625, 58561983, 60325063, 57757384, 60783816, 60190027, 58461390, 59148114, 60329427, 58800212, 58186712, 58693720, 58797913, 59895643, 58694876, 56101598, 58690814, 59899615, 57937505, 60382689, 60412767, 59499367, 58097000, 59088492, 59227248, 59630192, 60411249, 59963766, 59997560, 58387321, 58385786, 59106683, 58276862}
2018;85;{57610241, 64454152, 63711245, 61902365, 60988960, 62838825, 61563436, 65432112, 62653500, 63892034, 60786244, 61800517, 63711309, 62196302, 63865946, 63594084, 62195813, 63676518, 62147688, 62598275, 62075530, 64692876, 64104594, 62525077, 63670934, 62814875, 59997347, 63675054, 63106737, 63246520, 59399353, 59997377, 61280450, 61300931, 63447239, 58228426, 57233617, 63854804, 59858648, 63925470, 59388129, 64379111, 63713528, 63433978, 60890365, 63252734, 61140225, 61129474, 60953873, 63971603, 60892435, 63108376, 64660783, 59297076, 63034170, 62709566, 60409151, 63045954, 61070152, 61837648, 62813008, 63668064, 64565602, 61157223, 64102773, 62002561, 64565633, 62163841, 63676327, 61866411, 60043180, 58266031, 61246384, 61300163, 63676357, 63356872, 62907340, 62789073, 63198164, 62023127, 63167450, 60992997, 64659430, 61309415, 62190574}
2019;109;{66439171, 65243660, 66282510, 68863503, 61965840, 65015833, 65439770, 65362974, 67617323, 68534827, 66297910, 62916670, 65361989, 66170439, 68616777, 65527883, 68408919, 63080025, 66170973, 67301469, 66102380, 68842094, 65128562, 62386808, 64267902, 66631809, 68056706, 60954754, 68615301, 65230470, 68057739, 68059276, 65634959, 65243285, 66189983, 67906207, 68983464, 66333359, 68054706, 64456887, 67212475, 68163773, 67143871, 68101311, 67843267, 65849545, 68061898, 67480270, 67686610, 66243287, 67905241, 68060383, 68419820, 66212590, 69023472, 68295416, 66913018, 67369226, 68515085, 64862997, 66814742, 67983149, 67009848, 67468600, 65896253, 64331581, 65275723, 64308557, 69058895, 66951507, 65723735, 64048989, 64798046, 66631522, 66820463, 66171254, 65274232, 60673915, 66819970, 66071453, 63713695, 63642529, 68383650, 61827492, 66971049, 67218345, 68856236, 67951023, 67687862, 66096567, 59298232, 67767737, 64940987, 67223997, 68291523, 65275847, 68239824, 60450773, 68982743, 66658776, 66658777, 67908577, 68982242, 66992620, 66658797, 68256238, 65864687, 65232894, 65900543}



String / string group: ['repair']

titles
year;number of occurrences;corresponding docdb family IDs
2003;1;{29721393}
2005;1;{34259877}
2006;1;{36680026}
2009;1;{41199702}
2010;1;{43104105}
2011;2;{43926242, 44962214}
2012;6;{45469696, 46140517, 46208429, 46383033, 45935770, 46878619}
2013;3;{47010489, 47436029, 48429102}
2014;1;{50101167}
2015;3;{51893980, 53620757, 52775135}
2016;1;{56149020}
2017;2;{58185385, 58323145}
2018;1;{61728548}

abstracts
year;number of occurrences;corresponding docdb family IDs
2004;1;{32677807}
2005;1;{34259877}
2006;2;{36916568, 35432762}
2007;3;{37758689, 39140305, 37429260}
2008;2;{39741977, 39955467}
2009;6;{40680265, 40431151, 40627382, 41199415, 41199702, 40880831}
2010;3;{43222200, 43104105, 43512760}
2011;9;{44973952, 44483107, 44258788, 44174918, 44962214, 44560298, 44670860, 45067310, 44071954}
2012;14;{45469696, 47006595, 46140517, 46879557, 46887175, 47260075, 46208429, 46177391, 46794869, 46383033, 45935770, 46878619, 44860508, 46602399}
2013;12;{46796228, 48085549, 48429102, 48784783, 48428944, 49222894, 48022610, 47951442, 47010489, 47603290, 48437947, 49624028}
2014;9;{50342276, 51724935, 51207209, 50101167, 50881396, 50477557, 51062360, 50289593, 52142748}
2015;9;{53057635, 51987079, 54332651, 53620757, 52827545, 53367418, 51893980, 52827549, 52775135}
2016;7;{55079619, 56916645, 56400207, 55018771, 56149020, 54477822, 56430367}
2017;14;{57607491, 60783816, 58323145, 58273994, 58498923, 58801259, 58827913, 58755054, 60050571, 58240496, 60249552, 58340312, 61230874, 59273468}
2018;10;{62908096, 61728548, 62894892, 61196269, 61073614, 63266482, 60892435, 62491894, 64206136, 57396345}
2019;21;{66437645, 68538776, 65903776, 67211812, 66281900, 67163439, 68615727, 67445810, 66993076, 65439287, 66809918, 66978377, 68512209, 66149337, 65451490, 65040740, 65040741, 65439718, 66993129, 68501353, 65039602}



String / string group: ['redesign']

titles
year;number of occurrences;corresponding docdb family IDs

abstracts
year;number of occurrences;corresponding docdb family IDs
2009;1;{41163419}
2013;2;{48288949, 48145495}
2014;1;{51428661}
2015;1;{53260816}
2016;1;{56233751}
2017;1;{59950154}
2019;3;{65362699, 68238997, 65807959}



String / string group: ['symbiosis']

titles
year;number of occurrences;corresponding docdb family IDs

abstracts
year;number of occurrences;corresponding docdb family IDs



String / string group: ['urban mining']

titles
year;number of occurrences;corresponding docdb family IDs

abstracts
year;number of occurrences;corresponding docdb family IDs



String / string group: ['waste', 'e waste']

titles
year;number of occurrences;corresponding docdb family IDs
2003;1;{7704822}
2004;3;{34317193, 31943922, 34092307}
2007;1;{38775104}
2008;2;{39314160, 39443565}
2009;2;{41001602, 40262245}
2010;1;{42982747}
2011;7;{43650018, 44903844, 44903845, 43844582, 44318598, 47176106, 44071954}
2012;10;{46767651, 45441032, 43743532, 47177485, 46672784, 47219667, 47361172, 45530453, 47295672, 44645085}
2013;4;{47438200, 48962850, 47172549, 48279902}
2014;4;{51850383, 49956041, 51769819, 51657655}
2015;7;{53337670, 53877583, 53877584, 51212815, 53681554, 54934864, 54009564}
2016;13;{55630594, 55549859, 55302826, 54540912, 55537233, 56614449, 57135761, 56879156, 57087990, 58161023, 54035322, 55651868, 56798719}
2017;9;{60382689, 59228611, 59434151, 59357230, 59071121, 59148114, 59147957, 59997560, 58488350}
2018;10;{61069472, 61140225, 61129474, 64279074, 58009956, 61246384, 61256531, 62023127, 62955321, 63253051}
2019;16;{66943552, 66631522, 66819970, 66971049, 67369226, 64267596, 68856236, 62751025, 65352305, 67991058, 68616211, 64557110, 65655870, 68727833, 65002139, 65362974}

abstracts
year;number of occurrences;corresponding docdb family IDs
2000;8;{9541248, 8237380, 26562534, 22329389, 19615154, 23272914, 8238876, 11556126}
2001;8;{23435010, 7628711, 26592457, 27347372, 3896371, 21641877, 22739447, 27347356}
2002;7;{21741828, 50781020, 21678414, 18781710, 18751096, 18695036, 25490430}
2003;5;{8178593, 28035496, 8178700, 29578225, 7704822}
2004;7;{34317193, 32959338, 29996749, 32052784, 29723761, 31943922, 32708592}
2005;3;{34920561, 34100987, 34373630}
2006;6;{35732647, 36441936, 37523539, 49546741, 36938135, 36696088}
2007;12;{38117952, 38775104, 38841538, 38475108, 37717029, 38678662, 38934574, 39282416, 37962321, 38667894, 37942746, 39140573}
2008;17;{39317280, 38328258, 39472484, 39588839, 39535304, 38846025, 38981033, 39640587, 39720746, 39925735, 39955467, 39314160, 39668368, 50443121, 39925780, 38997337, 38771098}
2009;7;{41001602, 43588162, 40262245, 40642320, 40930745, 41470458, 41015742}
2010;17;{41573024, 43379936, 52727522, 42651172, 43356484, 43513367, 41138951, 43219400, 42935753, 42790732, 43264140, 41724238, 42982747, 42790676, 42519287, 42152794, 42799547}
